StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q1_11_TEXT,Q1.1,Q1.1_5_TEXT,Q70,Q70_10_TEXT,Q69,Q2,Q2_6_TEXT,Q3,Q4,Q5,Q5_7_TEXT,Q5.1,Q6,Q7,Q8,Q9,Q10,Q10_11_TEXT,Q11,Q12,Q13,Q13_10_TEXT,Q14,Q15,Q16,Q17,Q17_11_TEXT,Q18,Q19,Q20,Q20_10_TEXT,Q21,Q21.1,Q21.1_9_TEXT,Q21.2,Q22,Q22.1,Q22.1_8_TEXT,Q22.2,Q22.2_8_TEXT,Q23
2022-03-09 12:44:39,2022-03-09 13:00:20,IP Address,100,940,True,2022-03-09 13:00:21,R_3PnNRs29AA42cvr,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,Assistant Professor,NA,Very important,I have some experience with Open Access publishing,Green OA (self-archiving): Some journals might not publish findings that are uploaded to a pre-publication archive;Green OA (self-archiving): Non-peer-reviewed findings might add noise to the literature;Green OA (self-archiving): Making my work available pre-publication might reduce the number of citations to the ultimately published work;Gold OA: Open Access journals might have lower quality articles;Gold OA: Open Access journals might not provide rigorous peer-review,NA,NA,Moderately important,"I have some experience with open data, materials, and/or code developed by others, but do not use them regularly",I don’t know/prefer not to answer,I regularly follow the FAIR principles,"Others might find it difficult to understand my data, materials, and/or code;Reuse of my data, materials, and/or code could violate the epistemological framework of my research;I might lose control over how my data, materials, and/or code are being used",NA,Not at all important,"I am aware of study preregistration, but have not used it","I need to look at my data before I can decide how to best analyse it;Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility;It might take too much time, effort, and resources",NA,Extremely important,I regularly use open educational resources developed by others,"I have some experience with open educational resources, but do not share mine regularly","I might lose control over how my educational resources are being used;There could be issues related to intellectual property;It might take too much time, effort, and resources",NA,Moderately important,"I have some experience with engaging with society, but do not do it regularly","It might require too much time, effort, and resources;Designing the research might become too complex;Some societal actors might have ideas that are too difficult to implement;It might be difficult to manage expectations of some societal actors (e.g., citizens, politicians);I might lose control of my research project;Other","Society is a broad term, second, different implicit political agendas can undermine academic research and rigour",No,NA,NA,I looked up relevant information on the EUR website,I don't know/prefer not to answer,NA,NA,NA,NA,More useful to Invest in individual and institutional research integrity.
2022-03-09 13:14:21,2022-03-09 13:20:53,IP Address,100,392,True,2022-03-09 13:20:55,R_vBugD5bm7mVkIIF,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,Full Professor,NA,Extremely important,I have extensive experience with Open Access publishing,Gold OA: I might not have enough funding to pay Article Processing Charges for Open Access journals,NA,NA,I don’t know/prefer not to answer,I don’t know/prefer not to answer,"Until now, I hadn't heard of open data, materials, and/or code","Until now, I hadn't heard of the FAIR principles","Reuse of my data, materials, and/or code could violate the epistemological framework of my research",NA,I don’t know/prefer not to answer,"Until now, I was unaware of study preregistration",Preregistration stifles research creativity or flexibility,NA,Very important,"Until now, I hadn't heard of open educational resources","I have some experience with open educational resources, but do not share mine regularly",There could be issues related to intellectual property,NA,Extremely important,I regularly engage with society,"Some societal actors might have ideas that are too difficult to implement;It might be difficult to manage expectations of some societal actors (e.g., citizens, politicians)",NA,Yes,Open access publishing;Open educational resources;Open engagement of societal actors,NA,NA,No,NA,NA,Freedom to choose and initiate my own projects;Trust from my colleagues/supervisor/manager;Praise by my colleagues/supervisor/manager;Receive a promotion;Receive a salary raise;Receive an award,NA,NA
2022-03-09 13:06:38,2022-03-09 13:40:11,IP Address,100,2013,True,2022-03-09 13:40:11,R_1Dr5QjPfnuGmRFm,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,PhD candidate,NA,Very important,I have some experience with Open Access publishing,Green OA (self-archiving): Some journals might not publish findings that are uploaded to a pre-publication archive;Green OA (self-archiving): Making my work available pre-publication might reduce the number of citations to the ultimately published work,NA,NA,Moderately important,"I have some experience with open data, materials, and/or code developed by others, but do not use them regularly","I am aware of open data, materials, and/or code, but have not shared my own","Until now, I hadn't heard of the FAIR principles","Reuse of my data, materials, and/or code could violate the epistemological framework of my research;I might not receive appropriate credit for data, materials, and/or code if I make them openly available;There could be issues related to intellectual property",NA,Slightly important,"I am aware of study preregistration, but have not used it",I need to look at my data before I can decide how to best analyse it;Preregistration might make it more difficult to publish in certain journals,NA,Very important,"I have some experience with open educational resources developed by others, but do not use them regularly","I have some experience with open educational resources, but do not share mine regularly","I might lose control over how my educational resources are being used;I might not receive appropriate credit for my educational resources if I make them openly available;It might take too much time, effort, and resources",NA,Very important,"I have some experience with engaging with society, but do not do it regularly","Some societal actors might have ideas that are too difficult to implement;It might be difficult to manage expectations of some societal actors (e.g., citizens, politicians)",NA,Yes,"Open data, materials, and/or code;Open educational resources;Open engagement of societal actors",NA,NA,Yes,Other,Republication of my community outreach articles,NA,NA,NA
2022-02-28 08:38:43,2022-03-09 14:50:25,IP Address,100,799901,True,2022-03-09 14:50:26,R_Ok9x8vJ3OYl9sPv,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,Other,Employee,Slightly important,I don’t know/prefer not to answer,I don’t know/prefer not to answer,NA,NA,Very important,I don’t know/prefer not to answer,I don’t know/prefer not to answer,I don’t know/prefer not to answer,I don’t know/prefer not to answer,NA,Moderately important,"I am aware of study preregistration, but have not used it",Preregistration prevents exploratory research;Preregistration might make it more difficult to find statistically significant results;Preregistration might make it more difficult to publish in certain journals,NA,Slightly important,"I am aware of open educational resources developed by others, but have not used them",I don’t know/prefer not to answer,"Others might criticise my educational resources;Others might find it difficult to understand my educational resources;It might take too much time, effort, and resources",NA,Very important,"I have some experience with engaging with society, but do not do it regularly","It might require too much time, effort, and resources;Some societal actors might have ideas that are too difficult to implement",NA,Yes,Open educational resources,NA,NA,I do not undertake any Open Science activities,NA,NA,NA,NA,No
2022-03-09 15:27:26,2022-03-09 15:35:02,IP Address,100,456,True,2022-03-09 15:35:04,R_2uIKgUjJW8h562C,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,Assistant Professor,NA,Very important,I have some experience with Open Access publishing,"Green OA (self-archiving): Non-peer-reviewed findings might add noise to the literature;Green OA (self-archiving): Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",NA,NA,Moderately important,"Until now, I hadn't heard of open data, materials, and/or code","Until now, I hadn't heard of open data, materials, and/or code","Until now, I hadn't heard of the FAIR principles","Others might find it difficult to understand my data, materials, and/or code;Reuse of my data, materials, and/or code could violate the epistemological framework of my research;There could be issues related to intellectual property",NA,Very important,"Until now, I was unaware of study preregistration",I don’t know/prefer not to answer,NA,Extremely important,"Until now, I hadn't heard of open educational resources","Until now, I hadn't heard of open educational resources",I don’t know/prefer not to answer,NA,Extremely important,I regularly engage with society,I do not share any of these concerns,NA,Yes,"Open access publishing;Open data, materials, and/or code;Preregistration;Open educational resources;Open engagement of societal actors",NA,NA,I don't know/prefer not to answer,NA,NA,NA,NA,NA
2022-03-09 16:15:37,2022-03-09 17:25:43,IP Address,100,4206,True,2022-03-09 17:25:45,R_daHhuRFPmEPRO8N,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,PhD candidate,NA,Extremely important,I am aware of Open Access publishing but have not done it,Green OA (self-archiving): Some journals might not publish findings that are uploaded to a pre-publication archive,NA,NA,Moderately important,"I am aware of open data, materials, and/or code developed by others, but have not used them","I am aware of open data, materials, and/or code, but have not shared my own","Until now, I hadn't heard of the FAIR principles","Others might find it difficult to understand my data, materials, and/or code;Reuse of my data, materials, and/or code could violate the epistemological framework of my research",NA,Moderately important,"Until now, I was unaware of study preregistration",I don’t know/prefer not to answer,NA,Extremely important,"I have some experience with open educational resources developed by others, but do not use them regularly","I am aware of open educational resources, but have not shared my own",I do not share any of these concerns,NA,Extremely important,I regularly engage with society,I do not share any of these concerns,NA,Yes,"Open access publishing;Open data, materials, and/or code;Preregistration;Open educational resources;Open engagement of societal actors",NA,NA,I do not undertake any Open Science activities,NA,NA,NA,NA,NA
2022-03-09 20:25:50,2022-03-09 20:32:38,IP Address,100,407,True,2022-03-09 20:32:38,R_3htGQ4jYLEA9tgP,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,PhD candidate,NA,Moderately important,I am aware of Open Access publishing but have not done it,Green OA (self-archiving): Making my work available pre-publication might reduce the number of citations to the ultimately published work;Gold OA: Open Access journals might have lower quality articles;Gold OA: Open Access journals might not provide rigorous peer-review;Gold OA: I might not have enough funding to pay Article Processing Charges for Open Access journals,NA,NA,Moderately important,"I am aware of open data, materials, and/or code developed by others, but have not used them","I am aware of open data, materials, and/or code, but have not shared my own","I am aware of the FAIR principles, but have not followed them","Others might find errors in my published work;I might not receive appropriate credit for data, materials, and/or code if I make them openly available;There could be issues related to intellectual property",NA,Slightly important,"Until now, I was unaware of study preregistration","Preregistration might delay data collection;I need to look at my data before I can decide how to best analyse it;Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility;It might take too much time, effort, and resources",NA,Moderately important,"Until now, I hadn't heard of open educational resources","Until now, I hadn't heard of open educational resources",I might lose control over how my educational resources are being used;There could be issues related to intellectual property,NA,Very important,"Until now, I was unaware of open engagement with societal actors","It might require too much time, effort, and resources;Some societal actors might have ideas that are too difficult to implement",NA,I don’t know/prefer not to answer,NA,NA,NA,I don't know/prefer not to answer,NA,NA,NA,NA,NA
2022-03-15 17:36:31,2022-03-15 17:49:32,IP Address,100,781,True,2022-03-15 17:49:33,R_2rA8O3deA7JIwlh,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Other,Support Staff,NA,NA,NA,Other,Educational advisor,Slightly important,I am aware of Open Access publishing but have not done it,Green OA (self-archiving): Some journals might not publish findings that are uploaded to a pre-publication archive;Green OA (self-archiving): Non-peer-reviewed findings might add noise to the literature;Gold OA: Open Access journals might have lower quality articles;Gold OA: Open Access journals might not provide rigorous peer-review;Gold OA: I might not have enough funding to pay Article Processing Charges for Open Access journals,NA,NA,Slightly important,"I have some experience with open data, materials, and/or code developed by others, but do not use them regularly","I am aware of open data, materials, and/or code, but have not shared my own","Until now, I hadn't heard of the FAIR principles","I might not receive appropriate credit for data, materials, and/or code if I make them openly available;There could be issues related to intellectual property",NA,Not at all important,"Until now, I was unaware of study preregistration","Preregistration prevents exploratory research;It might take too much time, effort, and resources",NA,Very important,I regularly use open educational resources developed by others,"I have some experience with open educational resources, but do not share mine regularly","I might not receive appropriate credit for my educational resources if I make them openly available;There could be issues related to intellectual property;It might take too much time, effort, and resources",NA,Very important,I regularly engage with society,"It might require too much time, effort, and resources;Designing the research might become too complex;It might be difficult to manage expectations of some societal actors (e.g., citizens, politicians);I might lose control of my research project;There could be issues related to intellectual property",NA,Yes,I don’t know/prefer not to answer,NA,NA,I don't know/prefer not to answer,NA,NA,NA,NA,NA
2021-12-21 10:33:10,2022-02-07 17:48:08,IP Address,12,4173297,False,2022-03-17 20:05:47,R_24OswNTjYbRuP83,anonymous,EN-GB,"Erasmus School of History, Culture and Communication (ESHCC)",NA,NA,NA,NA,NA,NA,PhD candidate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-24 18:51:00,2022-01-24 20:17:27,IP Address,17,5187,False,2022-03-17 20:05:49,R_3FX4x5IUK9gYyrJ,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-19 11:04:18,2022-01-19 11:05:00,IP Address,0,41,False,2022-03-17 20:05:52,R_6YlSSUSQGfb8Pvj,anonymous,EN-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-02 17:27:56,2022-02-02 17:29:23,IP Address,17,87,False,2022-03-17 20:05:52,R_2U9EckgL2d5Ag7Z,anonymous,EN-GB,Erasmus School of Health Policy & Management (ESHPM),NA,NA,NA,Health Care Governance (HCG),NA,NA,PhD candidate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-03 13:45:44,2022-02-03 13:46:15,IP Address,17,31,False,2022-03-17 20:05:53,R_vJjVWSVu6pJDkd3,anonymous,EN-GB,Erasmus School of Health Policy & Management (ESHPM),NA,NA,NA,Health Economics (HE),NA,NA,PhD candidate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-02 17:17:20,2022-02-02 17:17:44,IP Address,3,24,False,2022-03-17 20:05:53,R_XoL8mT9yuuWQL3X,anonymous,EN-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-09 14:38:59,2022-03-09 14:39:18,IP Address,3,19,False,2022-03-17 20:05:53,R_2SChPYKE0fTlNp1,anonymous,EN-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15 12:51:43,2022-02-15 12:52:26,IP Address,17,42,False,2022-03-17 20:05:54,R_3szTHdZV4cjl0tN,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Public Administration,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-04 12:39:00,2022-03-04 12:42:37,IP Address,6,216,False,2022-03-17 20:05:54,R_1jq5m7KFKFnpgln,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15 13:17:58,2022-02-15 13:21:22,IP Address,28,203,False,2022-03-17 20:05:54,R_2CN6mfLypDg6tPZ,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Psychology,NA,NA,NA,NA,PhD candidate,NA,Extremely important,I have some experience with Open Access publishing,I do not share any of these concerns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-23 09:40:05,2022-02-23 09:40:41,IP Address,6,35,False,2022-03-17 20:05:54,R_1Fl9Vg2GYk0LO1N,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15 12:43:30,2022-02-15 12:45:34,IP Address,6,124,False,2022-03-17 20:05:54,R_1iniL4QMnVQl3kf,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-19 10:54:54,2022-01-19 10:55:24,IP Address,6,29,False,2022-03-17 20:05:55,R_22SrlqlFS8YvAfE,anonymous,EN-GB,"Erasmus School of History, Culture and Communication (ESHCC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-16 09:18:05,2022-02-16 22:23:45,IP Address,56,47139,False,2022-03-17 20:05:55,R_Y99BhkvfxfuPG6J,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Pedagogical Sciences,NA,NA,NA,NA,Full Professor,NA,Extremely important,I have extensive experience with Open Access publishing,Green OA (self-archiving): Non-peer-reviewed findings might add noise to the literature;Gold OA: I might not have enough funding to pay Article Processing Charges for Open Access journals,NA,NA,Extremely important,"I have some experience with open data, materials, and/or code developed by others, but do not use them regularly","I regularly share open data, materials, and/or code","I have some experience with the FAIR principles, but do not follow them regularly","Sharing data, materials, and/or code could result in others asking me to provide assistance for their research",NA,Extremely important,I regularly preregister my studies,I do not share any of these concerns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18 08:46:04,2022-02-18 08:46:43,IP Address,17,39,False,2022-03-17 20:05:55,R_3P5E5L9D2QjtRPM,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Pedagogical Sciences,NA,NA,NA,NA,Postdoc or researcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-03 20:51:43,2022-03-03 20:52:40,IP Address,17,56,False,2022-03-17 20:05:55,R_1FiznFqh9JuVlkd,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Psychology,NA,NA,NA,NA,Full Professor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-12 10:09:10,2022-01-12 10:09:36,IP Address,6,25,False,2022-03-17 20:05:55,R_3EWsPIE14RFLMf2,anonymous,EN-GB,"Erasmus School of History, Culture and Communication (ESHCC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-04 08:42:46,2022-03-04 08:44:34,IP Address,28,107,False,2022-03-17 20:05:55,R_20S7JmxZv3AJjZ2,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Sociology,NA,NA,NA,NA,PhD candidate,NA,Extremely important,I have extensive experience with Open Access publishing,I don’t know/prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-04 11:44:15,2022-03-04 11:45:03,IP Address,17,47,False,2022-03-17 20:05:55,R_2zwIWNFFxKlsA65,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Psychology,NA,NA,NA,NA,Full Professor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-03 16:58:27,2022-03-03 16:59:07,IP Address,17,40,False,2022-03-17 20:05:56,R_UMAMs1rV7t5puMN,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Pedagogical Sciences,NA,NA,NA,NA,PhD candidate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-21 11:51:41,2022-02-21 11:56:58,IP Address,17,317,False,2022-03-17 20:06:06,R_2dih9SPflvl3i3S,anonymous,EN-GB,Erasmus School of Health Policy & Management (ESHPM),NA,NA,NA,Socio-Medical Sciences (SMS),NA,NA,PhD candidate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15 13:49:19,2022-02-15 13:50:45,IP Address,17,85,False,2022-03-17 20:06:08,R_32ScP5W8y2DGO7v,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Pedagogical Sciences,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15 12:42:59,2022-02-15 12:44:55,IP Address,17,116,False,2022-03-17 20:06:08,R_xthVAqnHN24w2vD,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Psychology,NA,NA,NA,NA,Other,Not sure why this matters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-02 15:18:27,2022-02-02 15:18:52,IP Address,17,24,False,2022-03-17 20:06:09,R_2CjHJiIHsXu3IUb,anonymous,EN-GB,Erasmus School of Health Policy & Management (ESHPM),NA,NA,NA,Health Care Governance (HCG),NA,NA,PhD candidate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01 15:55:36,2022-02-01 15:57:29,IP Address,17,113,False,2022-03-17 20:06:12,R_ZwLZQymgJElAf3b,anonymous,EN-GB,Erasmus School of Health Policy & Management (ESHPM),NA,NA,NA,Health Systems and Insurance (HSI),NA,NA,PhD candidate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-19 21:06:29,2022-01-19 21:07:22,IP Address,17,52,False,2022-03-17 20:06:18,R_2eRbAAgTMs2RM2A,anonymous,EN-GB,"Erasmus School of History, Culture and Communication (ESHCC)",NA,NA,NA,NA,NA,Media & Communication,Associate Professor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-19 11:11:57,2022-01-19 11:12:51,IP Address,17,54,False,2022-03-17 20:06:20,R_22s74qYJPKHJbgS,anonymous,EN-GB,"Erasmus School of History, Culture and Communication (ESHCC)",NA,NA,NA,NA,NA,Arts & Culture,Other,lecturer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-03 16:58:47,2022-03-03 18:15:01,IP Address,28,4574,False,2022-03-17 20:06:21,R_1jV2CnXpaxj077n,anonymous,EN-GB,Erasmus School of Social and Behavioural Sciences (ESSB),NA,Psychology,NA,NA,NA,NA,Other,Research assistant,Extremely important,I have some experience with Open Access publishing,I don’t know/prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-02 13:06:37,2022-02-02 13:08:51,IP Address,44,133,False,2022-03-17 20:06:21,R_10DgsM67ynqYzuM,anonymous,EN-GB,Erasmus School of Health Policy & Management (ESHPM),NA,NA,NA,Health Care Governance (HCG),NA,NA,PhD candidate,NA,Very important,I have some experience with Open Access publishing,I don’t know/prefer not to answer,NA,NA,Not at all important,"I am aware of open data, materials, and/or code developed by others, but have not used them","I am aware of open data, materials, and/or code, but have not shared my own","Until now, I hadn't heard of the FAIR principles","I might lose control over how my data, materials, and/or code are being used;I might not receive appropriate credit for data, materials, and/or code if I make them openly available;There could be issues related to intellectual property;It might take too much time, effort, and resources",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-09 13:09:31,2022-03-09 13:12:54,IP Address,56,202,False,2022-03-17 20:06:21,R_31drpFr1FU18JDK,anonymous,EN-GB,International Institute of Social Studies (ISS),NA,NA,NA,NA,NA,NA,PhD candidate,NA,Extremely important,I have some experience with Open Access publishing,"Green OA (self-archiving): Some journals might not publish findings that are uploaded to a pre-publication archive;Green OA (self-archiving): Other people might copy my research and publish it before I do;Green OA (self-archiving): Non-peer-reviewed findings might add noise to the literature;Green OA (self-archiving): Making my work available pre-publication might reduce the number of citations to the ultimately published work;Green OA (self-archiving): Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",NA,NA,Extremely important,"I have some experience with open data, materials, and/or code developed by others, but do not use them regularly",I don’t know/prefer not to answer,"I have some experience with the FAIR principles, but do not follow them regularly",I don’t know/prefer not to answer,NA,Extremely important,"Until now, I was unaware of study preregistration",Preregistration might lead to other people taking my research idea and implementing my plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15 16:57:19,2022-02-15 17:03:00,IP Address,69,341,False,2022-03-17 20:06:21,R_3G1SFcmdBDl7IsS,anonymous,EN-GB,Erasmus School of Health Policy & Management (ESHPM),NA,NA,NA,Health Technology Assessment (HTA),NA,NA,PhD candidate,NA,Very important,I am aware of Open Access publishing but have not done it,"Green OA (self-archiving): Non-peer-reviewed findings might add noise to the literature;Gold OA: I might not have enough funding to pay Article Processing Charges for Open Access journals;Gold OA: The impact of an Open Access publication might be low (e.g., few downloads and citations, low public engagement)",NA,NA,Moderately important,"I have some experience with open data, materials, and/or code developed by others, but do not use them regularly","I am aware of open data, materials, and/or code, but have not shared my own","I am aware of the FAIR principles, but have not followed them","It might take too much time, effort, and resources",NA,Moderately important,"I am aware of study preregistration, but have not used it","It might take too much time, effort, and resources",NA,Very important,"I am aware of open educational resources developed by others, but have not used them","I am aware of open educational resources, but have not shared my own",I do not share any of these concerns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
