participant,Finished,cluster,question,value,item
81,True,3,What is your experience with study preregistration?,value_3,NA
81,True,3,What is your experience with study preregistration?,value_4,NA
81,True,3,What is your experience with study preregistration?,value_5,NA
81,True,3,What is your experience with study preregistration?,value_6,NA
81,True,3,What is your experience with study preregistration?,value_7,NA
81,True,3,What is your experience with study preregistration?,value_8,NA
81,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I need to look at my data before I can decide how to best analyse it
81,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,"It might take too much time, effort, and resources"
81,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
81,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
81,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
81,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
81,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
81,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
82,True,3,"In your opinion, how important is preregistration for your work?",value_1,Moderately important
82,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
82,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
82,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
82,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
82,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
82,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
82,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
82,True,3,What is your experience with study preregistration?,value_1,"I am aware of study preregistration, but have not used it"
82,True,3,What is your experience with study preregistration?,value_2,NA
82,True,3,What is your experience with study preregistration?,value_3,NA
82,True,3,What is your experience with study preregistration?,value_4,NA
82,True,3,What is your experience with study preregistration?,value_5,NA
82,True,3,What is your experience with study preregistration?,value_6,NA
82,True,3,What is your experience with study preregistration?,value_7,NA
82,True,3,What is your experience with study preregistration?,value_8,NA
82,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I need to look at my data before I can decide how to best analyse it
82,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,Preregistration stifles research creativity or flexibility
82,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,Preregistration might lead to other people taking my research idea and implementing my plan
82,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,"It might take too much time, effort, and resources"
82,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
82,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
82,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
82,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
83,True,3,"In your opinion, how important is preregistration for your work?",value_1,Very important
83,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
83,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
83,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
83,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
83,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
83,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
83,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
83,True,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
83,True,3,What is your experience with study preregistration?,value_2,NA
83,True,3,What is your experience with study preregistration?,value_3,NA
83,True,3,What is your experience with study preregistration?,value_4,NA
83,True,3,What is your experience with study preregistration?,value_5,NA
83,True,3,What is your experience with study preregistration?,value_6,NA
83,True,3,What is your experience with study preregistration?,value_7,NA
83,True,3,What is your experience with study preregistration?,value_8,NA
83,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,Preregistration prevents exploratory research
83,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
83,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
83,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
83,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
83,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
83,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
83,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
84,True,3,"In your opinion, how important is preregistration for your work?",value_1,Moderately important
84,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
84,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
84,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
84,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
84,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
84,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
84,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
84,True,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
84,True,3,What is your experience with study preregistration?,value_2,NA
84,True,3,What is your experience with study preregistration?,value_3,NA
84,True,3,What is your experience with study preregistration?,value_4,NA
84,True,3,What is your experience with study preregistration?,value_5,NA
84,True,3,What is your experience with study preregistration?,value_6,NA
84,True,3,What is your experience with study preregistration?,value_7,NA
84,True,3,What is your experience with study preregistration?,value_8,NA
84,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I need to look at my data before I can decide how to best analyse it
84,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
84,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
84,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
84,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
84,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
84,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
84,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
85,True,3,"In your opinion, how important is preregistration for your work?",value_1,Very important
85,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
85,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
85,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
85,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
85,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
85,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
85,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
85,True,3,What is your experience with study preregistration?,value_1,"I am aware of study preregistration, but have not used it"
85,True,3,What is your experience with study preregistration?,value_2,NA
85,True,3,What is your experience with study preregistration?,value_3,NA
85,True,3,What is your experience with study preregistration?,value_4,NA
85,True,3,What is your experience with study preregistration?,value_5,NA
85,True,3,What is your experience with study preregistration?,value_6,NA
85,True,3,What is your experience with study preregistration?,value_7,NA
85,True,3,What is your experience with study preregistration?,value_8,NA
85,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,Preregistration might delay data collection
85,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
85,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
85,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
85,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
85,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
85,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
85,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
86,True,3,"In your opinion, how important is preregistration for your work?",value_1,Moderately important
86,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
86,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
86,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
86,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
86,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
86,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
86,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
86,True,3,What is your experience with study preregistration?,value_1,"I am aware of study preregistration, but have not used it"
86,True,3,What is your experience with study preregistration?,value_2,NA
86,True,3,What is your experience with study preregistration?,value_3,NA
86,True,3,What is your experience with study preregistration?,value_4,NA
86,True,3,What is your experience with study preregistration?,value_5,NA
86,True,3,What is your experience with study preregistration?,value_6,NA
86,True,3,What is your experience with study preregistration?,value_7,NA
86,True,3,What is your experience with study preregistration?,value_8,NA
86,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I do not share any of these concerns
86,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
86,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
86,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
86,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
86,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
86,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
86,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
87,True,3,"In your opinion, how important is preregistration for your work?",value_1,Extremely important
87,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
87,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
87,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
87,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
87,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
87,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
87,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
87,True,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
87,True,3,What is your experience with study preregistration?,value_2,NA
87,True,3,What is your experience with study preregistration?,value_3,NA
87,True,3,What is your experience with study preregistration?,value_4,NA
87,True,3,What is your experience with study preregistration?,value_5,NA
87,True,3,What is your experience with study preregistration?,value_6,NA
87,True,3,What is your experience with study preregistration?,value_7,NA
87,True,3,What is your experience with study preregistration?,value_8,NA
87,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I do not share any of these concerns
87,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
87,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
87,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
87,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
87,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
87,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
87,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
88,True,3,"In your opinion, how important is preregistration for your work?",value_1,I don’t know/prefer not to answer
88,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
88,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
88,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
88,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
88,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
88,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
88,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
88,True,3,What is your experience with study preregistration?,value_1,"Until now, I was unaware of study preregistration"
88,True,3,What is your experience with study preregistration?,value_2,NA
88,True,3,What is your experience with study preregistration?,value_3,NA
88,True,3,What is your experience with study preregistration?,value_4,NA
88,True,3,What is your experience with study preregistration?,value_5,NA
88,True,3,What is your experience with study preregistration?,value_6,NA
88,True,3,What is your experience with study preregistration?,value_7,NA
88,True,3,What is your experience with study preregistration?,value_8,NA
88,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I don’t know/prefer not to answer
88,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
88,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
88,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
88,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
88,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
88,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
88,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
89,True,3,"In your opinion, how important is preregistration for your work?",value_1,Not at all important
89,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
89,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
89,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
89,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
89,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
89,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
89,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
89,True,3,What is your experience with study preregistration?,value_1,"Until now, I was unaware of study preregistration"
89,True,3,What is your experience with study preregistration?,value_2,NA
89,True,3,What is your experience with study preregistration?,value_3,NA
89,True,3,What is your experience with study preregistration?,value_4,NA
89,True,3,What is your experience with study preregistration?,value_5,NA
89,True,3,What is your experience with study preregistration?,value_6,NA
89,True,3,What is your experience with study preregistration?,value_7,NA
89,True,3,What is your experience with study preregistration?,value_8,NA
89,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I need to look at my data before I can decide how to best analyse it
89,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,Preregistration might lead to other people taking my research idea and implementing my plan
89,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
89,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
89,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
89,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
89,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
89,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
90,True,3,"In your opinion, how important is preregistration for your work?",value_1,Very important
90,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
90,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
90,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
90,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
90,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
90,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
90,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
90,True,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
90,True,3,What is your experience with study preregistration?,value_2,NA
90,True,3,What is your experience with study preregistration?,value_3,NA
90,True,3,What is your experience with study preregistration?,value_4,NA
90,True,3,What is your experience with study preregistration?,value_5,NA
90,True,3,What is your experience with study preregistration?,value_6,NA
90,True,3,What is your experience with study preregistration?,value_7,NA
90,True,3,What is your experience with study preregistration?,value_8,NA
90,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,Preregistration might delay data collection
90,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
90,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
90,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
90,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
90,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
90,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
90,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
91,True,3,"In your opinion, how important is preregistration for your work?",value_1,Moderately important
91,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
91,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
91,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
91,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
91,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
91,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
91,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
91,True,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
91,True,3,What is your experience with study preregistration?,value_2,NA
91,True,3,What is your experience with study preregistration?,value_3,NA
91,True,3,What is your experience with study preregistration?,value_4,NA
91,True,3,What is your experience with study preregistration?,value_5,NA
91,True,3,What is your experience with study preregistration?,value_6,NA
91,True,3,What is your experience with study preregistration?,value_7,NA
91,True,3,What is your experience with study preregistration?,value_8,NA
91,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I do not share any of these concerns
91,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
91,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
91,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
91,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
91,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
91,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
91,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
92,True,3,"In your opinion, how important is preregistration for your work?",value_1,Very important
92,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
92,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
92,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
92,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
92,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
92,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
92,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
92,True,3,What is your experience with study preregistration?,value_1,I regularly preregister my studies
92,True,3,What is your experience with study preregistration?,value_2,NA
92,True,3,What is your experience with study preregistration?,value_3,NA
92,True,3,What is your experience with study preregistration?,value_4,NA
92,True,3,What is your experience with study preregistration?,value_5,NA
92,True,3,What is your experience with study preregistration?,value_6,NA
92,True,3,What is your experience with study preregistration?,value_7,NA
92,True,3,What is your experience with study preregistration?,value_8,NA
92,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I do not share any of these concerns
92,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
92,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
92,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
92,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
92,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
92,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
92,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
93,True,3,"In your opinion, how important is preregistration for your work?",value_1,Slightly important
93,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
93,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
93,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
93,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
93,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
93,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
93,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
93,True,3,What is your experience with study preregistration?,value_1,"I am aware of study preregistration, but have not used it"
93,True,3,What is your experience with study preregistration?,value_2,NA
93,True,3,What is your experience with study preregistration?,value_3,NA
93,True,3,What is your experience with study preregistration?,value_4,NA
93,True,3,What is your experience with study preregistration?,value_5,NA
93,True,3,What is your experience with study preregistration?,value_6,NA
93,True,3,What is your experience with study preregistration?,value_7,NA
93,True,3,What is your experience with study preregistration?,value_8,NA
93,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I need to look at my data before I can decide how to best analyse it
93,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,Preregistration stifles research creativity or flexibility
93,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
93,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
93,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
93,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
93,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
93,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
94,True,3,"In your opinion, how important is preregistration for your work?",value_1,Very important
94,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
94,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
94,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
94,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
94,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
94,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
94,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
94,True,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
94,True,3,What is your experience with study preregistration?,value_2,NA
94,True,3,What is your experience with study preregistration?,value_3,NA
94,True,3,What is your experience with study preregistration?,value_4,NA
94,True,3,What is your experience with study preregistration?,value_5,NA
94,True,3,What is your experience with study preregistration?,value_6,NA
94,True,3,What is your experience with study preregistration?,value_7,NA
94,True,3,What is your experience with study preregistration?,value_8,NA
94,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I do not share any of these concerns
94,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
94,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
94,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
94,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
94,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
94,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
94,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
95,True,3,"In your opinion, how important is preregistration for your work?",value_1,Moderately important
95,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
95,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
95,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
95,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
95,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
95,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
95,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
95,True,3,What is your experience with study preregistration?,value_1,"Until now, I was unaware of study preregistration"
95,True,3,What is your experience with study preregistration?,value_2,NA
95,True,3,What is your experience with study preregistration?,value_3,NA
95,True,3,What is your experience with study preregistration?,value_4,NA
95,True,3,What is your experience with study preregistration?,value_5,NA
95,True,3,What is your experience with study preregistration?,value_6,NA
95,True,3,What is your experience with study preregistration?,value_7,NA
95,True,3,What is your experience with study preregistration?,value_8,NA
95,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I don’t know/prefer not to answer
95,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
95,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
95,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
95,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
95,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
95,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
95,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
96,True,3,"In your opinion, how important is preregistration for your work?",value_1,Moderately important
96,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
96,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
96,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
96,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
96,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
96,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
96,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
96,True,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
96,True,3,What is your experience with study preregistration?,value_2,NA
96,True,3,What is your experience with study preregistration?,value_3,NA
96,True,3,What is your experience with study preregistration?,value_4,NA
96,True,3,What is your experience with study preregistration?,value_5,NA
96,True,3,What is your experience with study preregistration?,value_6,NA
96,True,3,What is your experience with study preregistration?,value_7,NA
96,True,3,What is your experience with study preregistration?,value_8,NA
96,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,Preregistration stifles research creativity or flexibility
96,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,"It might take too much time, effort, and resources"
96,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
96,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
96,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
